VendorStockCode,RRPEx,DealerEx
GX175-V3-5L,5435.0,2050.0
GX175-V3-991-000391,11004.95,6350.0
GX175-V3-991-000425,12714.95,7538.0
GX175-V3-A40-010,7615.91,4235.0
GX175-V3-EPSONINKJET,5552.27,2050.0
GX186G-V3-960-001315,15384.95,9024.0
GX186G-V4-5L,9185.0,3625.0
GX186G-V4-5L-EPSONINKJET,9302.27,3625.0
GX186G-V4-960-001315,15384.95,9024.0
GX186G-V4-A50-010,14085.0,6604.0
GX186G-V4-A50-031,14720.0,6950.0
GX186G-V4-EDU,9642.5,4005.0
H00G3E,8623.0,7857.0
H00LXE,4127.0,3439.0
H00LYE,16490.0,13742.0
H00TLE,2441.0,2034.0
H00U0PE,4686.0,4269.0
H00U3PE,7633.0,6453.0
H00U9PE,9137.0,8325.0
H00V1PE,14883.0,13560.0
H00WFE,3112.0,2593.0
H01CHE,335.0,300.0
H01CME,1470.0,1312.0
H01CNE,3968.0,3543.0
H01K2E,2772.0,1687.0
H01L2E,8856.0,2636.0
H01M4E,6406.0,5415.0
H01N4E,14490.0,3183.0
H01P6E,10029.0,2196.0
H01Q6E,20115.0,4416.0
H01QDE,1092.0,910.0
H01R8PE,4940.0,1584.0
H01S0PE,5637.0,5136.0
H01T4PE,7681.0,6998.0
H01V8E,2262.0,1912.0
H01W8E,6891.0,1512.0
H01Y0E,5052.0,4603.0
H01Z0E,11202.0,2461.0
H02A2E,7833.0,1727.0
H02B2E,15504.0,3404.0
H02B6E,19839.0,18076.0
H02C4PE,3794.0,3457.0
H02CNE,154.0,128.0
H02DBE,1182.0,985.0
H02E0PE,5877.0,5355.0
H02G4E,1225.0,1036.0
H02H4E,2885.0,2439.0
H02J6E,2291.0,1937.0
H02K6E,4496.0,3801.0
H02M6PE,2200.0,2004.0
H02PVE,154.0,129.0
H02PWE,751.0,671.0
H02Q0E,3357.0,2838.0
H02QHE,242.0,202.0
H02QJE,1182.0,1056.0
H02R0E,6110.0,5165.0
H02S2PE,1455.0,1326.0
H03CCE,154.0,128.0
H03E5PE,45.0,41.0
H03E9PE,79.0,72.0
H03F6PE,84.0,77.0
H03F7PE,150.0,137.0
H03G8E,31.0,17.0
H03G9E,89.0,48.0
H03H1E,144.0,73.0
H03M0E,8303.0,1877.0
H03M5E,16915.0,3829.0
H03N3E,11070.0,1525.0
H03N8E,21815.0,4938.0
H03P6E,6081.0,835.0
H03PLE,751.0,671.0
H03Q1E,12018.0,2721.0
H03Q3PE,3803.0,1492.0
H03Q6PE,6736.0,2412.0
H03QGE,242.0,202.0
H03QYE,190.0,159.0
H03R0PE,16410.0,14951.0
H03R1PE,29040.0,26459.0
H03R2PE,7982.0,7272.0
H03R3PE,14132.0,12876.0
H03R4PE,7419.0,2924.0
H03R6PE,13134.0,4728.0
H03RJE,776.0,647.0
H03S1PE,4107.0,3742.0
H03S4PE,7274.0,6627.0
H03S8PE,8013.0,7301.0
H03S9PE,14185.0,12924.0
H03T1E,6081.0,835.0
H03T6E,12018.0,2721.0
H03U4E,8303.0,2278.0
H03U9E,16915.0,7658.0
H03V7E,11070.0,1525.0
H03W2E,21815.0,4938.0
H03Y4PE,8417.0,7669.0
H03Y5PE,14894.0,13570.0
H03Z0PE,4093.0,3729.0
H03Z1PE,7249.0,6605.0
H04-01316,8156.36,6796.24
H04-01317,10486.36,8738.04
H04-01318,17476.36,14563.42
H04-01319,20972.73,17476.08
H04-01320,24469.09,20388.73
H04-01321,3495.45,2912.66
H04-01322,3495.45,2912.66
H04-01323,3495.45,2912.66
H04-01324,6990.91,5825.32
H04-01325,10486.36,8737.97
H04-01506,5505.45,4587.47
H04G8E,1692.0,1542.0
H04GNE,2476.0,2184.0
H04GYE,6687.0,5897.0
H04H0E,2247.0,2047.0
H04H2E,2803.0,2554.0
H04HWE,10526.0,9419.0
H04J9E,2385.0,2173.0
H04K4E,4784.0,975.0
H04VGE,35.0,29.0
H04VJE,91.0,76.0
H04VRE,147.0,123.0
H05-01748,114.55,95.27
H05-01749,147.27,122.53
H05-01750,245.45,204.3
H05-01751,147.27,122.66
H05-01752,190.0,157.72
H05-01753,316.36,262.91
H05-01754,294.55,245.06
H05-01755,380.0,315.44
H05-01756,343.64,285.82
H05-01757,441.82,367.97
H05-01758,49.09,40.76
H05-01759,49.09,40.76
H05-01760,49.09,40.76
H05-01761,63.64,52.53
H05-01762,63.64,52.53
H05-01763,63.64,52.53
H05-01764,98.18,81.52
H05-01765,127.27,105.06
H05-01766,147.27,122.28
H05-01767,190.91,157.59
H05FDE,133.0,111.0
H05QNE,723.0,603.0
H05QZE,1137.0,948.0
H06F4E,2049.0,854.0
H06F9E,3366.0,1227.0
H06J0E,3482.0,1113.0
H06J5E,5681.0,1757.0
H06K3PE,2119.0,576.0
H06K6PE,3313.0,844.0
H06L0PE,3701.0,3372.0
H06L2PE,5777.0,1827.0
H06L6PE,4129.0,1129.0
H06L8PE,6449.0,1654.0
H06L9PE,4425.0,1450.0
H06M1PE,6909.0,2109.0
H06M2E,2572.0,2174.0
H06M3E,3139.0,1540.0
H06M7E,4218.0,3566.0
H06MJE,2060.0,1717.0
H06MKE,8580.0,7150.0
H06MXE,3245.0,2704.0
H06N6E,4272.0,2137.0
H06NHE,10262.0,8552.0
H06P9E,5464.0,2960.0
H06Q3E,7354.0,861.0
H06R1PE,2267.0,740.0
H06R4PE,3540.0,1076.0
H06T6PE,1895.0,1727.0
H06T8PE,2968.0,2704.0
H07B0PE,3382.0,3081.0
H07B1PE,5287.0,4817.0
H07B3PE,6363.0,1780.0
H07B4PE,9954.0,2579.0
H07B6E,1670.0,449.0
H07B7E,3484.0,1437.0
H07BHE,259.0,216.0
H07BJE,388.0,324.0
H07BTE,22.0,19.0
H07BWE,64.0,53.33
H07BZE,100.0,84.0
H07C2E,5576.0,2012.0
H07D0E,6348.0,2291.0
H07D5E,10098.0,3540.0
H07E3E,7853.0,2429.0
H07E8E,12450.0,3594.0
H07F6PE,2591.0,2361.0
H07F9PE,4047.0,3687.0
H07G3PE,5050.0,4601.0
H07G4PE,7893.0,7191.0
H07J4PE,1734.0,1466.0
H07J5PE,2708.0,2467.0
H07K0PE,3261.0,908.0
H07K1PE,5098.0,1316.0
H07K9E,3449.0,658.0
H07L3E,3204.0,1321.0
H07L5E,5585.0,2188.0
H07M5E,5034.0,2076.0
H07M7E,8445.0,2612.0
H07N1E,7945.0,2867.0
H07N2E,10664.0,4828.0
H07N3E,13382.0,3863.0
H08NRE,2276.0,1897.0
H08WYE,1675.0,1396.0
H09HME,231.0,193.0
H09R4E,2262.0,436.0
H09R9E,6891.0,1336.0
H09S2E,11911.0,10852.0
H09S5E,5052.0,4271.0
H09T0E,11202.0,2172.0
H09T6E,7833.0,1519.0
H09U1E,15504.0,3009.0
H09U7PE,3206.0,1300.0
H09V5PE,4965.0,2012.0
H09W7PE,6251.0,1274.0
H09W9PE,9686.0,1972.0
H09X3E,1225.0,1036.0
H09X8E,2885.0,559.0
H09Y4E,2291.0,1937.0
H09Y9E,4496.0,872.0
H09Z5E,3357.0,2838.0
H09ZFE,64.0,54.0
H0PK4E,79072.0,70583.0
H0PT2E,26320.0,21933.0
H0RK5E,2579.0,2303.0
H0RP2E,894.0,798.0
H0RQ0E,2415.0,2156.0
H0RU6E,3801.0,3393.0
H0YW6E,1190.0,1084.0
H100B8L-SC-AU,1489.52,744.9
H100B8L-SC-AU-B,1638.47,819.4
H100B8R-SC-AU,1489.52,744.9
H100B8R-SC-AU-B,1638.47,819.4
H100B8R-SC-AU-SB,1653.6,826.8
H100GB-CU1M-CC,250.24,108.44
H100GB-CU2M-CC,325.24,140.94
H100GB-CU3M-CC,400.24,173.44
H100GB-CU50CM-CC,250.24,108.44
H100GB-CU5M-CC,712.86,308.9
H100GB-CU7M-CC,986.43,427.45
H10A0E,6110.0,1185.0
H10A6PE,1230.0,1121.0
H10B4PE,1860.0,1695.0
H10C6PE,2400.0,2187.0
H10C8PE,3630.0,3307.0
H10D2E,2772.0,538.0
H10D7E,8856.0,1719.0
H10E0E,15666.0,14273.0
H10E3E,6406.0,5415.0
H10E8E,14490.0,2812.0
H10F4E,10029.0,1944.0
H10F5E,12599.0,10651.0
H10F9E,20115.0,3902.0
H10G5PE,4804.0,4377.0
H10GB-CU1M-CC,70.12,46.7
H10GB-CU2M-CC,85.12,37.8
H10GB-CU3M-CC,100.0,44.4
H10GB-CU50CM-CC,70.12,31.2
H10GB-CU5M-CC,137.62,61.2
H10GB-CU7M-CC,187.62,81.3
H10H3PE,7464.0,6801.0
H10J5PE,9365.0,8533.0
H10J7PE,14553.0,13259.0
H10TJE,13142.0,3123.0
H10TNE,24527.0,5828.0
H10TQE,17035.0,4048.0
H10TVE,30579.0,7266.0
H10X5PE,6858.0,6248.0
H10Y7PE,3984.0,3630.0
H10YMPE,5368.0,2122.0
H10YVPE,8089.0,3259.0
H10Z2PE,6170.0,5622.0
H10ZCPE,10469.0,4158.0
H10ZHPE,15776.0,6387.0
H11Q3PE,5191.0,4730.0
H11R8PE,3647.0,3323.0
H11R9PE,4123.0,3757.0
H11S2PE,6925.0,6309.0
H11S4PE,1871.0,1705.0
H11S5PE,2116.0,1928.0
H11S9PE,3549.0,3234.0
H11T3PE,7539.0,6869.0
H11T7PE,13820.0,12592.0
H11T9PE,3870.0,3526.0
H11U4PE,7084.0,6454.0
H11V0PE,4475.0,4077.0
H11V1PE,1163.0,1060.0
H11V5PE,2292.0,2088.0
H11V9PE,3792.0,3455.0
H11W1PE,6951.0,6333.0
H11W3PE,7388.0,6731.0
H11W4PE,13553.0,12348.0
H11W6PE,8060.0,2460.0
H11Z4PE,13375.0,12186.0
H12N1E,2572.0,2174.0
H12N4E,4218.0,3566.0
H12P5E,4508.0,935.0
H15MF-02-H,14.91,6.6
H15MF-03-H,17.51,7.8
H15MF-05-H,26.17,11.6
H15MF-10-H,35.96,16.0
H15MF-15-H,53.15,23.6
H15MF-20-H,68.95,30.6
H15MM-02-H,16.08,7.1
H15MM-02-HA,19.0,8.4
H15MM-03-H,17.0,7.6
H15MM-03-HA,23.0,10.2
H15MM-05-H,22.0,9.8
H15MM-05-HA,29.0,12.9
H15MM-10-H,41.13,18.3
H15MM-15-H,49.19,21.9
H15MM-20-H,80.13,35.6
H1BR5E,1702.0,1551.0
H1DB2E,2374.0,2024.0
H1DF2E,7490.0,6901.0
H1EJ9E,345.0,350.0
H1EZ3E,116.0,103.0
H1EZ4E,176.0,147.0
H1FA1E,333.0,298.0
H1FA6E,364.0,303.0
H1FE8E,535.0,478.0
H1FH1PE,116.0,103.0
H1FH4PE,154.0,138.0
H1FH5PE,131.0,117.0
H1FJ8E,121.0,108.0
H1FK6E,350.0,313.0
H1FK7E,537.0,479.0
H1FL7E,663.0,592.0
H1FS5PE,121.0,108.0
H1FS8PE,185.0,166.0
H1GA6E,1370.0,1262.0
H1GH7E,90.0,80.0
H1GH8E,143.0,119.0
H1GJ5E,211.0,180.0
H1GJ6E,386.0,322.0
H1GJ9E,304.0,253.0
H1GK6E,485.0,404.0
H1GL8E,317.0,283.0
H1GP1E,385.0,344.0
H1GP2E,609.0,508.0
H1GR4PE,90.0,80.0
H1GR7PE,157.0,140.0
H1GR8PE,124.0,111.0
H1GS2PE,200.0,179.0
H1GS8E,117.0,106.0
H1GT2E,231.0,207.0
H1GT6E,331.0,296.0
H1GT7E,509.0,456.0
H1GU0E,393.0,351.0
H1GU7E,623.0,556.0
H1GY2E,519.0,464.0
H1HA5PE,117.0,106.0
H1HA8PE,188.0,168.0
H1HB3PE,231.0,207.0
H1HD1E,804.0,718.0
H1HH7E,1291.0,1152.0
H1HK6PE,219.0,196.0
H1HK9PE,349.0,311.0
H1HL0PE,276.0,247.0
H1HL4PE,440.0,393.0
H1HM0E,157.0,140.0
H1HM1E,252.0,226.0
H1HM4E,307.0,274.0
H1HM8E,440.0,393.0
H1HM9E,675.0,602.0
H1HN2E,524.0,469.0
H1HN9E,830.0,741.0
H1HS4E,692.0,618.0
H1HS8E,828.0,739.0
H1HU7PE,157.0,140.0
H1HV0PE,252.0,226.0
H1HV1PE,195.0,174.0
H1HV5PE,307.0,274.0
H1JF2E,217.0,194.0
H1JF4E,267.0,239.0
H1JF6E,430.0,383.0
H1JG0E,575.0,513.0
H1JG1E,926.0,828.0
H1JG4E,723.0,646.0
H1JH1E,1161.0,1037.0
H1JJ3E,745.0,667.0
H1JJ4E,1199.0,1071.0
H1JL6E,902.0,806.0
H1JN9PE,217.0,194.0
H1JP2PE,349.0,311.0
H1JP3PE,267.0,239.0
H1JP7PE,430.0,383.0
H1JZ4E,297.0,266.0
H1JZ8E,581.0,520.0
H1KA2E,794.0,709.0
H1KA3E,1263.0,1128.0
H1KA6E,985.0,880.0
H1KB3E,1573.0,1406.0
H1KC5E,1028.0,918.0
H1KC6E,1637.0,1461.0
H1KE8E,1249.0,1116.0
H1KE9E,1986.0,1772.0
H1KF2E,1553.0,1387.0
H1KF9E,2479.0,2213.0
H1KH1PE,297.0,266.0
H1KH4PE,468.0,418.0
H1KH5PE,366.0,328.0
H1KH9PE,581.0,520.0
H1KJ5E,447.0,400.0
H1KK3E,1303.0,1163.0
H1KK4E,2086.0,1862.0
H1KK7E,1653.0,1476.0
H1KL4E,2641.0,2358.0
H1KT6E,185.0,166.0
H1KU0E,373.0,333.0
H1KU4E,538.0,481.0
H1KU5E,857.0,767.0
H1KU8E,681.0,609.0
H1KV5E,1083.0,968.0
H1KW1E,1758.0,1570.0
H1KX8E,1418.0,1267.0
H1KZ1E,1375.0,1228.0
H1KZ4E,1092.0,976.0
H1LA1E,1739.0,1553.0
H1LB3PE,185.0,166.0
H1LB6PE,295.0,263.0
H1LB7PE,235.0,210.0
H1LC1PE,373.0,333.0
H1LC8E,402.0,360.0
H1LD5E,733.0,656.0
H1LD6E,1168.0,1043.0
H1LD9E,928.0,829.0
H1LE6E,1477.0,1319.0
H1LJ2E,1875.0,1674.0
H1LK2E,2039.0,1858.0
H1LL4PE,252.0,226.0
H1LL7PE,402.0,360.0
H1LL8PE,319.0,286.0
H1LM2PE,507.0,453.0
H1LN7E,1480.0,1322.0
H1LP0E,1175.0,1050.0
H1LP7E,1870.0,1670.0
H1LQ3E,3038.0,2712.0
H1LU3E,3004.0,2682.0
H1LV5PE,319.0,286.0
H1LV8PE,509.0,456.0
H1LV9PE,404.0,361.0
H1LW3PE,644.0,574.0
H1LW9E,447.0,400.0
H1LX0E,716.0,639.0
H1LX3E,908.0,811.0
H1LX7E,1120.0,955.0
H1LX8E,2086.0,1862.0
H1LY1E,1653.0,1476.0
H1LY8E,2641.0,2358.0
H1M1AG1-MONITOR-ARM,299.29,197.0
H1M1AG2-MONITOR-ARM,500.99,337.58
H1-MBLK,1238.76,1045.0
H1MC4E,3349.0,2989.0
H1MD4E,4241.0,3786.0
H1ME6PE,447.0,400.0
H1ME9PE,716.0,639.0
H1MF0PE,568.0,507.0
H1MF4PE,908.0,811.0
H1MG0E,511.0,456.0
H1MG1E,820.0,732.0
H1MG8E,1487.0,1328.0
H1MG9E,2386.0,2130.0
H1MH2E,1889.0,1687.0
H1MH9E,3024.0,2700.0
H1MK1E,1946.0,1738.0
H1MN5E,4855.0,4333.0
H1MP7PE,511.0,456.0
H1MQ0PE,820.0,732.0
H1MQ1PE,649.0,579.0
H1MR4E,336.0,280.0
H1MS4E,909.0,758.0
H1MT1E,963.0,803.0
H1MU2E,1406.0,1256.0
H1MV3E,2847.0,2542.0
H1MW5E,2566.0,2138.0
H1MW6E,4103.0,3419.0
H1MW9E,3253.0,2711.0
H1MX6E,5191.0,4326.0
H1MX7E,6757.0,5631.0
H1MY2E,13808.0,11507.0
H1MY8PE,1703.0,1521.0
H1MZ1PE,2717.0,2427.0
H1MZ2PE,2157.0,1926.0
H1MZ3PE,2529.0,2258.0
H1MZ6PE,3440.0,3072.0
H1NA9E,3537.0,2948.0
H1NC2E,1042.0,868.0
H1ND7E,2473.0,2208.0
H1NF6E,3760.0,3133.0
H1NF7E,5988.0,4990.0
H1NG0E,4758.0,3965.0
H1NG7E,7566.0,6305.0
H1NH3E,20059.0,16716.0
H1NH9PE,1434.0,1307.0
H1NJ2PE,3761.0,3358.0
H1NJ3PE,2990.0,2669.0
H1NJ7PE,4753.0,4243.0
H1TN8E,393.0,328.0
H1TP6E,1063.0,886.0
H1TP7E,1708.0,1423.0
H1TQ7E,2143.0,1786.0
H1TU2E,1672.0,1393.0
H1TU6E,2103.0,1753.0
H1TW5PE,435.0,389.0
H1TW8PE,702.0,628.0
H1TX9E,476.0,397.0
H1TY0E,763.0,636.0
H1TY7E,1285.0,1071.0
H1TZ8E,2572.0,2143.0
H1UD3E,2024.0,1687.0
H1UF6PE,518.0,462.0
H1UF9PE,826.0,739.0
H1UG0PE,645.0,577.0
H1XJ6E,418.0,348.0
H1XK3E,705.0,588.0
H1XK4E,1129.0,941.0
H1XK7E,882.0,735.0
H1XL5E,1410.0,1175.0
H1XQ0E,1112.0,927.0
H1XS3PE,267.0,239.0
H1XS6PE,429.0,383.0
H1XS7PE,334.0,299.0
H1XT1PE,537.0,480.0
H1XT7E,415.0,346.0
H1XT8E,668.0,557.0
H1XT9E,525.0,438.0
H1XU5E,1113.0,928.0
H1XU6E,1803.0,1503.0
H1XU9E,1411.0,1176.0
H1XV7E,2267.0,1889.0
H1XZ2E,1755.0,1463.0
H1XZ6E,2220.0,1850.0
H1YB5PE,384.0,343.0
H1YB8PE,618.0,552.0
H1YC9E,354.0,295.0
H1YD1E,438.0,365.0
H1YD7E,957.0,798.0
H1YD8E,1514.0,1262.0
H1YE1E,1182.0,985.0
H1YE9E,1885.0,1571.0
H1YJ4E,1505.0,1254.0
H1YL7PE,354.0,317.0
H1YM0PE,559.0,500.0
H1YM1PE,438.0,391.0
H1YM5PE,697.0,622.0
H1YN1E,478.0,398.0
H1YN2E,764.0,637.0
H1YN9E,1275.0,1063.0
H1YP0E,2047.0,1706.0
H1YP3E,1599.0,1333.0
H1YQ1E,2561.0,2134.0
H1YR3E,1620.0,1446.0
H1YT6E,2008.0,1673.0
H1YT7E,3224.0,2687.0
H1YU7E,4033.0,3361.0
H1YV9PE,469.0,419.0
H1YY1E,1323.0,1103.0
H1ZG5E,460.0,383.0
H1ZH3E,1241.0,1034.0
H1ZN0E,1953.0,1628.0
H1ZN1E,3147.0,2623.0
H1ZR7E,579.0,483.0
H1ZS5E,1559.0,1299.0
H1ZS6E,2474.0,2062.0
H1ZT7E,3093.0,2578.0
H1ZZ5PE,587.0,524.0
H1ZZ8PE,932.0,832.0
H21-01755,184.55,153.63
H21-01756,237.27,197.53
H21-01757,395.45,329.24
H21-01758,240.0,199.83
H21-01759,309.09,256.96
H21-01760,514.55,428.35
H21-01761,474.55,395.06
H21-01762,618.18,513.92
H21-01763,553.64,460.89
H21-01764,720.0,599.49
H21-01765,79.09,65.82
H21-01766,79.09,65.82
H21-01767,79.09,65.82
H21-01768,102.73,85.57
H21-01769,102.73,85.57
H21-01770,102.73,85.57
H21-01771,158.18,131.65
H21-01772,205.45,171.14
H21-01773,237.27,197.47
H21-01774,308.18,256.71
H21-02115,125.45,103.8
H21-02129,162.73,134.94
H21-02668,171.82,153.63
H21-02669,220.91,197.53
H21-02670,367.27,329.24
H21-02671,223.64,199.83
H21-02672,287.27,256.96
H21-02673,478.18,428.35
H21-02674,441.82,395.06
H21-02675,574.55,513.92
H21-02676,515.45,460.89
H21-02677,670.91,599.49
H21-02678,73.64,65.82
H21-02679,73.64,65.82
H21-02680,73.64,65.82
H21-02681,95.45,85.57
H21-02682,95.45,85.57
H21-02683,95.45,85.57
H21-02684,147.27,131.65
H21-02685,190.91,171.14
H21-02686,220.91,197.47
H21-02687,286.36,256.71
H21-02688,116.36,103.8
H21-02691,150.91,134.94
H21-03098,30.0,24.94
H21-03100,30.0,24.94
H21-03606,48.18,38.4
H21-03607,48.18,38.4
H21-03608,20.91,16.46
H21-03609,20.91,16.46
H21-03614,61.82,49.37
H21-03615,61.82,49.37
H21-03616,20.91,16.46
H21-03617,20.91,16.46
H21-03622,102.73,82.28
H21-03623,102.73,82.28
H21-03624,20.91,16.46
H21-03625,20.91,16.46
H21-03642,123.64,98.73
H21-03643,123.64,98.73
H21-03644,41.82,32.91
H21-03645,41.82,32.91
H21-03654,144.55,115.19
H21-03655,144.55,115.19
H21-03656,62.73,49.37
H21-03657,62.73,49.37
H21-03666,77.27,61.6
H21-03667,77.27,61.65
H21-03668,33.64,26.46
H21-03669,33.64,26.46
H21-03670,99.09,79.18
H21-03671,99.09,79.24
H21-03672,33.64,26.46
H21-03673,33.64,26.46
H21-03674,164.55,131.9
H21-03675,164.55,132.03
H21-03676,33.64,26.46
H21-03677,33.64,26.46
H21-03684,198.18,158.35
H21-03685,198.18,158.48
H21-03686,67.27,52.91
H21-03687,67.27,52.91
H21-03690,231.82,184.81
H21-03691,231.82,184.94
H21-03692,100.91,79.37
H21-03693,100.91,79.37
H22-01279,6179.09,5148.86
H22-01280,7944.55,6620.0
H22-01281,13240.91,11033.42
H22-01282,15889.09,13240.0
H22-01283,18537.27,15446.58
H22-01284,2648.18,2206.58
H22-01285,2648.18,2206.58
H22-01286,2648.18,2206.58
H22-01287,5296.36,4413.16
H22-01288,7944.55,6619.75
H22-01460,4170.91,3475.57
H22-01833,5742.73,5148.86
H22-01834,7383.64,6620.0
H22-01835,12306.36,11033.42
H22-01836,14767.27,13240.0
H22-01837,17228.18,15446.58
H22-01838,2461.82,2206.58
H22-01839,2461.82,2206.58
H22-01840,2461.82,2206.58
H22-01841,4923.64,4413.16
H22-01842,7385.45,6619.75
H22-01843,3876.36,3475.57
H22-02365,82.73,68.73
H22-02813,1602.73,1287.17
H22-02814,687.27,551.65
H22-02817,2060.91,1654.94
H22-02818,687.27,551.65
H22-02821,3434.55,2758.23
H22-02822,687.27,551.65
H22-02831,4121.82,3309.87
H22-02832,1374.55,1103.29
H22-02837,4808.18,3861.52
H22-02838,2061.82,1654.94
H22-02843,2564.55,2059.58
H22-02844,1099.09,882.66
H22-02845,3297.27,2648.04
H22-02846,1099.09,882.66
H22-02847,5495.45,4413.42
H22-02848,1099.09,882.66
H22-02852,6594.55,5296.08
H22-02853,2198.18,1765.32
H22-02855,7693.64,6178.73
H22-02856,3297.27,2647.97
H24M7PE,15342.0,13978.0
H24P1PE,8665.0,7895.0
H24R4E,1962.0,613.0
H24T0E,4136.0,1110.0
H24T2E,10469.0,1904.0
H24T3PE,6036.0,1928.0
H24T4PE,11770.0,3779.0
H24U6E,3703.0,1062.0
H24U7PE,3495.0,1172.0
H24U8PE,6820.0,2297.0
H24U9E,801.0,548.0
H24Y0E,4871.0,1582.0
H24Y2E,13697.0,2688.0
H24Y3PE,8401.0,2984.0
H24Y4PE,16378.0,5323.0
H24Z6E,5749.0,1692.0
H24Z7PE,5386.0,1912.0
H24Z8PE,10503.0,3418.0
H24Z9E,791.0,669.0
H25D0E,3141.0,824.0
H25D2E,7915.0,1417.0
H25D3PE,4648.0,1460.0
H25D4PE,9057.0,2862.0
H25E6E,2676.0,769.0
H25E7PE,2626.0,824.0
H25E8PE,5123.0,1615.0
H25E9E,668.0,565.0
H25GB-CU1M-CC,125.0,54.2
H25GB-CU2M-CC,150.0,65.0
H25GB-CU3M-CC,175.0,75.83
H25GB-CU50CM-CC,125.0,54.17
H25GB-CU5M-CC,250.71,108.64
H25GB-CU7M-CC,357.14,154.76
H25M6E,6027.0,2299.0
H25M8E,10345.0,3199.0
H25M9PE,3346.0,3049.0
H25N0PE,6522.0,5942.0
H25P0E,3173.0,1308.0
H25P2E,5615.0,1737.0
H25P3PE,1888.0,1720.0
H25P4PE,3688.0,3360.0
H25S5E,3456.0,949.0
H25S7E,8941.0,1622.0
H25S8PE,5111.0,1672.0
H25S9PE,9967.0,3277.0
H25U1E,3179.0,912.0
H25U2PE,2974.0,968.0
H25U3PE,5808.0,1897.0
H25U7PE,3401.0,3099.0
H27Y0E,3928.0,1105.0
H27Y1E,7104.0,1461.0
H27Y2E,10163.0,2435.0
H27Y3PE,4821.0,1744.0
H27Y4PE,9396.0,3418.0
H27Y5E,4764.0,1176.0
H27Y7E,11552.0,2011.0
H27Z6E,3598.0,927.0
H27Z7PE,2796.0,1004.0
H27Z8PE,5448.0,1968.0
H27Z9E,778.0,531.0
H28A1E,4944.0,1198.0
H28D0E,2710.0,754.0
H28D2E,6829.0,1619.0
H28D5E,3293.0,1051.0
H28D7E,7802.0,1795.0
H28E6E,2309.0,688.0
H28E9E,576.0,463.0
H28F1E,3281.0,1047.0
H28J0E,3634.0,1012.0
H28J2E,9156.0,2171.0
H28J5E,4415.0,784.0
H28J7E,10462.0,2202.0
H28K6E,3097.0,798.0
H28K9E,773.0,443.0
H28L1E,4401.0,780.0
H28M8E,8136.0,7413.0
H28M9E,13301.0,12119.0
H28N0E,18198.0,16580.0
H28P0E,4563.0,1270.0
H28P1E,8374.0,1816.0
H28P2E,12222.0,2898.0
H28P3PE,5931.0,2156.0
H28P4PE,11563.0,4226.0
H28P5E,5389.0,1447.0
H28P7E,13552.0,2461.0
H28Q5E,2338.0,1073.0
H28Q6E,4618.0,1190.0
H28Q7PE,3612.0,1316.0
H28Q8PE,7052.0,2579.0
H28Q9E,861.0,688.0
H28R1E,6079.0,1531.0
H28U0E,3103.0,873.0
H28U1E,5515.0,1154.0
H28U2E,8023.0,1922.0
H28U3PE,3797.0,1380.0
H28U4PE,7412.0,2705.0
H28U5E,3682.0,930.0
H28U7E,8976.0,1586.0
H28V6E,2864.0,738.0
H28V7PE,2219.0,800.0
H28V8PE,4329.0,1568.0
H28V9E,618.0,423.0
H28W1E,3919.0,949.0
H28Y0E,2146.0,1814.0
H28Y3E,1632.0,1487.0
H29K1PE,3442.0,3136.0
H29Q2PE,4807.0,1440.0
H29XYE,105.0,88.0
H29XZE,26.0,22.0
H29YDE,69.0,58.0
H29YFE,286.0,238.0
H29YKE,86.0,78.0
H29YLE,450.0,402.0
H29YQE,109.0,91.0
H29YRE,450.0,375.0
H29YSE,723.0,603.0
H29ZFE,66.0,55.0
H29ZRE,176.0,147.0
H2AA9E,615.0,513.0
H2AB7E,1660.0,1383.0
H2AB8E,2632.0,2193.0
H2AC1E,2061.0,1718.0
H2AC9E,3290.0,2742.0
H2AG4E,2612.0,2177.0
H2AL1E,719.0,599.0
H2AL2E,1154.0,962.0
H2AL3E,901.0,751.0
H2AL9E,1946.0,1622.0
H2AM0E,3116.0,2597.0
H2AM3E,2436.0,2030.0
H2AN1E,3899.0,3249.0
H2AR6E,3062.0,2552.0
H2AR7E,4905.0,4088.0
H2AS7E,6138.0,5115.0
H2AT9PE,714.0,639.0
H2AU2PE,1146.0,1023.0
H2AU7PE,1435.0,1281.0
H2BE5E,224.0,187.0
H2BE7E,280.0,233.0
H2BF3E,604.0,503.0
H2BF4E,967.0,806.0
H2BG5E,1211.0,1009.0
H2BL4E,1189.0,991.0
H2BM1E,1902.0,1585.0
H2BN3PE,252.0,226.0
H2BN6PE,404.0,361.0
H2BP1PE,505.0,451.0
H2BQ0PE,1035.0,924.0
H2BQ6E,592.0,493.0
H2BR4E,1603.0,1336.0
H2BR5E,2571.0,2143.0
H2BW0E,2526.0,2105.0
H2BZ7E,745.0,621.0
H2BZ8E,1187.0,989.0
H2BZ9E,930.0,775.0
H2CA5E,2012.0,1677.0
H2CA6E,3204.0,2670.0
H2CA9E,2505.0,2088.0
H2CB6E,4001.0,3334.0
H2CC2E,6468.0,5390.0
H2CF1E,3166.0,2638.0
H2CF5E,3941.0,3284.0
H2CG2E,6294.0,5245.0
H2CH4PE,809.0,722.0
H2CH7PE,1287.0,1150.0
H2CH8PE,1008.0,900.0
H2CJ2PE,1606.0,1434.0
